cod_lmi;SIRSUP;rang;UAT;SIRUTA;localitate;SIRINF;sector;adresa;strada_nume;strada_numar;cod_lmi_jud;cod_lmi_nat;cod_lmi_grupa;cod_lmi_val;cod_lmi_num;tip_patrimoniu;program;tip_monument;denumire;observatii_adresa;fotografiat;Inexistent;constructie_noua;stare;observatii;observatii_corina;datare;x;y
B-II-m-B-19571;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Roma 30A sector 1;Str. Roma;30A;B;II;m;B;19571;;;;Vilă;;DA;NU;NU;CONSERVAT;.;pe PMB apare doar o singura parcela cu numarul 30;prima jum. sec. XX;26.0946581;44.4546453
B-II-m-B-19572;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Roma 35 sector 1;Str. Roma;35;B;II;m;B;19572;;;;Vilă;;NU;NU;NU;CONSERVAT;VEGETAȚIE;;prima jum. sec. XX;26.0939026910203;44.4567453302911
B-II-m-B-19573;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Roma 37 sector 1;Str. Roma;37;B;II;m;B;19573;;;;Vilă;;NU;NU;NU;CONSERVAT;VEGETAȚIE;;prima jum. sec. XX;26.0938186;44.4569128
B-II-m-B-19574;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Roma 43-45 sector 1;Str. Roma;43-45;B;II;m;B;19574;;;;Vilă;;NU;NU;NU;REABILITAT;VEGETAȚIE;;prima jum. sec. XX;26.0939601;44.4574716
B-II-m-B-19575;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Roma 48 sector 1;Str. Roma;48;B;II;m;B;19575;;;;Vilă;;NU;NU;UN;CONSERVAT;VEGETAȚIE;;prima jum. sec. XX;26.0942843;44.4564699
B-II-m-B-19576;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Roma 54-56 sector 1;Str. Roma;54-56;B;II;m;B;19576;;;;Vilă;;NU;NU;NU;CONSERVAT;VEGETAȚIE;pe PMB apar doua parcele diferite: 54 si 56;prima jum. sec. XX;26.0941983508897;44.4569812224096
B-II-m-B-19577;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Piața Romană 1 sector 1;Piața Romană;1;B;II;m;B;19577;;;;Casă;;DA;NU;NU;PUTERNIC DEGRADAT;.;;1904;26.0964314;44.4465523
B-II-m-B-19578;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Piața Romană 5 sector 1, Bd. Catargiu Lascăr 2 sector 1, Str. Căderea Bastiliei 1 sector 1;Piața Romană;5;B;II;m;B;19578;;;;Casa Gheorghe Petrașcu;;DA;NU;NU;REABILITAT;.;;înc. sec. XX;26.0963484724239;44.4474557881006
B-II-m-B-19579;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Piața Romană 6 sector 1;Piața Romană;6;B;II;m;B;19579;;;;Academia de Studii Economice;;DA;NU;NU;CONSERVAT;.;;sf. sec. XIX - prima jum. sec. XX;26.096921;44.4476544
B-II-m-B-21064;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Piața Romană 7 sector 1;Piața Romană;7;B;II;m;B;21064;;;;Imobil;;DA;NU;NU;PUTERNIC DEGRADAT;.;;;26.0971972;44.4472864
B-II-m-B-19580;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Piața Romană 8 sector 1, Bd. Dacia 35 sector 1;Piața Romană;8;B;II;m;B;19580;;;;Casa geolog Sabba Ștefănescu;;DA;NU;NU;CONSERVAT;.;de verificat;sf. sec. XIX - prima jum. sec. XX;26.0975119593116;44.4471568484505
B-II-m-B-19581;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Romano Alexandru pictor 8 sector 2;Str. Romano Alexandru pictor;8;B;II;m;B;19581;;;;Casă;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX - prima jum. sec. XX;26.114035;44.4351745
B-II-m-B-19582;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Romano Alexandru pictor 10 sector 2;Str. Romano Alexandru pictor;10;B;II;m;B;19582;;;;Casă;;DA;NU;NU;CONSERVAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1142128497178;44.4351652299492
B-II-m-B-19583;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Romano Alexandru pictor 15 sector 2;Str. Romano Alexandru pictor;15;B;II;m;B;19583;;;;Casă;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1154810967352;44.4354703282163
B-II-m-B-19584;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Romano Alexandru pictor 16 sector 2;Str. Romano Alexandru pictor;16;B;II;m;B;19584;;;;Casă;;DA;NU;NU;RENOVAT PARȚIAL;.;;sf. sec. XIX - prima jum. sec. XX;26.1150269097416;44.4350962908872
B-II-m-B-19585;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Romano Alexandru pictor 19 sector 2;Str. Romano Alexandru pictor;19;B;II;m;B;19585;;;;Casă;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1157375;44.4356522
B-II-m-B-19586;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Romano Alexandru pictor 20 sector 2;Str. Romano Alexandru pictor;20;B;II;m;B;19586;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1154859;44.4352218
B-II-m-B-19587;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Romano Alexandru pictor 21 sector 2;Str. Romano Alexandru pictor;21;B;II;m;B;19587;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1160258564758;44.435626193467
B-II-m-B-19588;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Romano Alexandru pictor 22 sector 2;Str. Romano Alexandru pictor;22;B;II;m;B;19588;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1156258;44.4353005
B-II-m-B-19589;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Romano Alexandru pictor 26 sector 2;Str. Romano Alexandru pictor;26;B;II;m;B;19589;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1160046063951;44.4354118524962
B-II-m-B-19590;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Romano Alexandru pictor 28 sector 2;Str. Romano Alexandru pictor;28;B;II;m;B;19590;;;;Casă;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1163150354485;44.4354993726997
B-II-m-B-19592;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 1 sector 3;Str. Romulus;1;B;II;m;B;19592;;;;Casă;;DA;NU;NU;PUTERNIC DEGRADAT;.;;sf. sec. XIX;26.1129815;44.4348895
B-II-m-B-19593;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 2 sector 3;Str. Romulus;2;B;II;m;B;19593;;;;Casă;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX;26.1128060240985;44.434798972137
B-II-m-B-19594;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 4 sector 3;Str. Romulus;4;B;II;m;B;19594;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX;26.1131179;44.4346302
B-II-m-B-19595;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 7 sector 3;Str. Romulus;7;B;II;m;B;19595;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX;26.1134235354121;44.434691004323
B-II-m-B-19596;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 9 sector 3;Str. Romulus;9;B;II;m;B;19596;;;;Casă;;;;;;;;sf. sec. XIX;26.1136422416112;44.4346102445018
B-II-m-B-19597;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 15-17 sector 3;Str. Romulus;15-17;B;II;m;B;19597;;;;Casă;;DA;NU;NU;PUTERNIC DEGRADAT;.;;sf. sec. XIX;26.1143214853161;44.4340463884826
B-II-m-B-19599;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 19 sector 3;Str. Romulus;19;B;II;m;B;19599;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX;26.1145258935181;44.4337553972681
B-II-m-B-19600;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 20 sector 3;Str. Romulus;20;B;II;m;B;19600;;;;Casă;;DA;NU;NU;CONSERVAT;.;;1904;26.1143856;44.4336696
B-II-m-B-19742;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Stelea Spătarul 18 sector 3;Str. Stelea Spătarul;18;B;II;m;B;19742;;;;Casă;;;;;;;;sf. sec. XIX;26.1080793;44.4316857
B-II-m-B-19601;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 22 sector 3;Str. Romulus;22;B;II;m;B;19601;;;;Casă;;DA;NU;NU;CONSERVAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1144773;44.4335164
B-II-m-B-19602;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 32A sector 3;Str. Romulus;32A;B;II;m;B;19602;;;;Casă;;;;;;;;înc. sec. XX;26.1148174;44.4326274
B-II-m-B-19603;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 35 sector 3;Str. Romulus;35;B;II;m;B;19603;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX;26.1150569628167;44.4325827157219
B-II-m-B-19604;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 37 sector 3;Str. Romulus;37;B;II;m;B;19604;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX;26.1149947914049;44.4323661905076
B-II-m-B-19605;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 39 sector 3;Str. Romulus;39;B;II;m;B;19605;;;;Casă;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX;26.1149242740894;44.4321361131434
B-II-m-B-19606;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 40 sector 3;Str. Romulus;40;B;II;m;B;19606;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1146401069006;44.4318372130117
B-II-m-B-19607;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 53 sector 3;Str. Romulus;53;B;II;m;B;19607;;;;Casa Ionel Teodoreanu;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1149134;44.4310329
B-II-m-B-19608;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 55 sector 3;Str. Romulus;55;B;II;m;B;19608;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1149642;44.4308291
B-II-m-B-19609;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 56 sector 3;Str. Romulus;56;B;II;m;B;19609;;;;Casele M. I. Demetrescu;;DA;NU;NU;PUTERNIC DEGRADAT;.;;1894;26.1150346543442;44.4298746255432
B-II-m-B-19610;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 57 sector 3;Str. Romulus;57;B;II;m;B;19610;;;;Casă;;DA;NU;NU;PUTERNIC DEGRADAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1149979;44.4306604
B-II-m-B-19611;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 59 sector 3;Str. Romulus;59;B;II;m;B;19611;;;;Casă;;DA;NU;NU;RENOVAT;.;;sf. sec. XIX;26.1150737;44.4303691
B-II-m-B-19612;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 63 sector 3;Str. Romulus;63;B;II;m;B;19612;;;;Casă;;DA;NU;DA;ÎN RENOVARE;SUPRAETAJARE;;sf. sec. XIX;26.115128249955;44.4301803290241
B-II-m-B-19613;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 66 sector 3;Str. Romulus;66;B;II;m;B;19613;;;;Casă;;DA;NU;NU;DEGRADAT;.;;1896;26.1153226261586;44.4286757988072
B-II-m-B-19614;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 69 sector 3;Str. Romulus;69;B;II;m;B;19614;;;;Casă;;DA;NU;NU;CONSERVAT;.;;sf. sec. XIX;26.1151994;44.4299541
B-II-m-B-19615;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 72 sector 3;Str. Romulus;72;B;II;m;B;19615;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX;26.1153830338211;44.4281662348703
B-II-m-B-19616;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 77 sector 3;Str. Romulus;77;B;II;m;B;19616;;;;Casă;;DA;NU;NU;CONSERVAT;COINCIDE B-II-m-B-19940;posibil sa coincida cu B-II-m-B-19940;sf. sec. XIX;26.1155543;44.4288921
B-II-m-B-19617;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 79 sector 3;Str. Romulus;79;B;II;m;B;19617;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX;26.1155752;44.4286074
B-II-m-B-19618;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Romulus 87 sector 3;Str. Romulus;87;B;II;m;B;19618;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX;26.1156875;44.4280835
B-II-m-B-19619;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Piața Rosetti C. A. 7 sector 2;Piața Rosetti C. A.;7;B;II;m;B;19619;;;;Imobil - Societatea de Locuințe Ieftine;;DA;NU;NU;REABILITAT;COINCIDE B-II-m-B-18184;nu e clara adresa, dar punctul e pozitionat corect;1920;26.1062710987487;44.4359040994747
B-II-m-B-19620;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Rosetti C. A. 3 sector 1;Str. Rosetti C. A.;3;B;II;m;B;19620;;;;Restaurantul Cina;;DA;NU;NU;CONSERVAT;.;;sf. sec. XIX;26.0975206586983;44.4405469325989
B-II-m-B-18827;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Rosetti C. A. 7 sector 1;Str. Rosetti C. A.;7;B;II;m;B;18827;;;;Casă;;DA;NU;NU;CONSERVAT;.;;sf. sec. XIX - prima jum. sec. XX;26.0982457605848;44.4405208414666
B-II-m-A-19621;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Rosetti C. A. 8 sector 1;Str. Rosetti C. A.;8;B;II;m;A;19621;;;;Muzeul Theodor Aman;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX;26.0981257;44.4402492
B-II-m-B-19622;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Rosetti C. A. 13 sector 1;Str. Rosetti C. A.;13;B;II;m;B;19622;;;;Casa Angelescu;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX;26.099093;44.4407369
B-II-m-B-19623;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Rosetti C. A. 26 sector 2;Str. Rosetti C. A.;26;B;II;m;B;19623;;;;Imobil;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX;26.1016718120744;44.4411090635458
B-II-m-B-19624;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Rosetti C. A. 33 sector 2;Str. Rosetti C. A.;33;B;II;m;B;19624;;;;Casă;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX;26.1029630797687;44.4414499779938
B-II-m-B-19625;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Rosetti C. A. 35 sector 2;Str. Rosetti C. A.;35;B;II;m;B;19625;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX;26.1033306;44.4414327
B-II-m-B-19626;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Rosetti C. A. 36 sector 2;Str. Rosetti C. A.;36;B;II;m;B;19626;;;;Casa Vasiliu Bolnavu;;DA;NU;NU;REABILITAT;.;;sec. XIX - XX;26.1042625;44.4409466
B-II-m-B-19627;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Rosetti Maria 15 sector 2;Str. Rosetti Maria;15;B;II;m;B;19627;;;;Imobil locuințe;;DA;NU;NU;PUTERNIC DEGRADAT;.;;înc. sec. XX;26.1068355266245;44.4422750738149
B-II-m-B-19628;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Rosetti Maria 36 sector 2;Str. Rosetti Maria;36;B;II;m;B;19628;;;;Imobil;;DA;NU;NU;PUTERNIC DEGRADAT;.;;înc. sec. XX;26.111305;44.4417199
B-II-m-B-19629;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Russo Alecu 3 sector 2;Str. Russo Alecu;3;B;II;m;B;19629;;;;Casă;;DA;NU;NU;PUTERNIC DEGRADAT;.;;sf. sec. XIX;26.1091997042439;44.446174997428
B-II-m-B-19630;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Russo Alecu 5 sector 2;Str. Russo Alecu;5;B;II;m;B;19630;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1090427007945;44.4462659470029
B-II-m-B-19631;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Russo Alecu 7 sector 2;Str. Russo Alecu;7;B;II;m;B;19631;;;;Casă;;DA;NU;NU;PUTERNIC DEGRADAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1088282036668;44.4463389575358
B-II-m-B-19632;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Russo Alecu 9 sector 2;Str. Russo Alecu;9;B;II;m;B;19632;;;;Casă;;DA;NU;NU;CONSERVAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1086596684464;44.4464261323876
B-II-m-B-19633;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Russo Alecu 11 sector 2;Str. Russo Alecu;11;B;II;m;B;19633;;;;Casă;;DA;NU;NU;PUTERNIC DEGRADAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1084586860909;44.446480877442
B-II-m-B-19634;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Sandu-Aldea Constantin 14 sector 1;Str. Sandu-Aldea Constantin;14;B;II;m;B;19634;;;;Casă;;DA;NU;NU;CONSERVAT;.;;prima jum. sec. XX;26.0640988;44.4678714
B-II-m-B-19635;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Sandu-Aldea Constantin 16 sector 1;Str. Sandu-Aldea Constantin;16;B;II;m;B;19635;;;;Casă;;DA;NU;NU;REABILITAT;.;;prima jum. sec. XX;26.0643085;44.4679219
B-II-m-B-19636;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Sandu-Aldea Constantin 21 sector 1;Str. Sandu-Aldea Constantin;21;B;II;m;B;19636;;;;Casă;;DA;NU;NU;CONSERVAT;.;;prima jum. sec. XX;26.0641584881917;44.4680679913986
B-II-m-B-19637;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Sandu-Aldea Constantin 28 sector 1;Str. Sandu-Aldea Constantin;28;B;II;m;B;19637;;;;Casă;;DA;NU;NU;CONSERVAT;.;;prima jum. sec. XX;26.0654093506101;44.468180126014
B-II-m-B-19638;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Sandu-Aldea Constantin 35 sector 1;Str. Sandu-Aldea Constantin;35;B;II;m;B;19638;;;;Casă;;DA;NU;NU;CONSERVAT;.;;prima jum. sec. XX;26.0655285298884;44.4684076835682
B-II-m-B-19640;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Sandu-Aldea Constantin 39 sector 1;Str. Sandu-Aldea Constantin;39;B;II;m;B;19640;;;;Casă;;DA;NU;NU;REABILITAT;.;;prima jum. sec. XX;26.0659024982763;44.4684789381448
B-II-m-B-19641;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Sandu-Aldea Constantin 63A sector 1;Str. Sandu-Aldea Constantin;63A;B;II;m;B;19641;;;;Casă;;DA;NU;NU;REABILITAT;.;;prima jum. sec. XX;26.068043;44.4690128
B-II-m-B-19642;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Sandu-Aldea Constantin 84 sector 1;Str. Sandu-Aldea Constantin;84;B;II;m;B;19642;;;;Casă;;DA;NU;NU;DEGRADAT;.;;prima jum. sec. XX;26.0710976;44.4695672
B-II-m-B-19643;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Sandu-Aldea Constantin 96 sector 1;Str. Sandu-Aldea Constantin;96;B;II;m;B;19643;;;;Casă;;DA;NU;NU;REABILITAT;.;;prima jum. sec. XX;26.0725139;44.4699101
B-II-a-A-19644;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179187;Sector 5;Str. Sapienței 4 sector 5 (ansamblu tranlatat din Dealul Mihai Vodă);Str. Sapienței;4;B;II;a;A;19644;;;;Ansamblul Bisericii Mihai Vodă;;;;;;;a fost adăugat ulterior în baza de date;sec. XVI - XIX;26.0931303250357;44.4315413436954
B-II-m-A-19644.01;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179187;Sector 5;Str. Sapienței 4 sector 5;Str. Sapienței;4;B;II;m;A;19644.01;;;;"Biserica ""Sf. Ierarh Nicolae"" - Mihai Vodă";;;;;;;;1591, sec. XIX - XX;26.0932543;44.4315663
B-II-m-A-19644.02;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179187;Sector 5;Str. Sapienței 4 sector 5;Str. Sapienței;4;B;II;m;A;19644.02;;;;Turn clopotniță;;;;;;;;1591, sec. XIX - XX;26.0934523491663;44.4314905268087
B-II-m-B-19645;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179187;Sector 5;Str. Sapienței 5 sector 5;Str. Sapienței;5;B;II;m;B;19645;;;;"Biserica ""Adormirea Maicii Domnului"" - Sapienței";;;;;;;pe google apare Parohia Sapientei, cred ca e ok totusi;sec. XVIII;26.0930631;44.4311513
B-II-m-B-19646;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Sarmisegetusa 3 sector 3;Str. Sarmisegetusa;3;B;II;m;B;19646;;;;Casă;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX;26.1052267376641;44.4335555996314
B-II-m-B-19647;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Sarmisegetusa 4 sector 3;Str. Sarmisegetusa;4;B;II;m;B;19647;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX;26.1048337;44.4336663
B-II-m-B-19648;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Sarmisegetusa 6 sector 3;Str. Sarmisegetusa;6;B;II;m;B;19648;;;;Casă;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX;26.1049790074927;44.4335555811007
B-II-m-B-19649;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Sarmisegetusa 8 sector 3;Str. Sarmisegetusa;8;B;II;m;B;19649;;;;Casă;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX;26.1049934190828;44.4334795833099
B-II-m-A-19650;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179196;Sector 6;Drumul Săbăreni f.n. sector 6;Drumul Săbăreni;f.n.;B;II;m;A;19650;;;;"Ruinele Mănăstirii ""Chiajna"" de la Giulești";;;;;;;;sec. XVIII;25.9980672618171;44.4792757721752
B-II-m-A-19654;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Scaune 2 sector 3;Str. Scaune;2;B;II;m;A;19654;;;;"Biserica ""Adormirea Maicii Domnului"" - Scaune";;DA;NU;NU;REABILITAT;.;;1705;26.1057564100942;44.4352092323302
B-II-m-B-19651;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Scărlătescu 20 sector 1;Str. Scărlătescu;20;B;II;m;B;19651;;;;Casă;;DA;NU;NU;REABILITAT;.;;prima jum. sec. XX;26.0787425;44.4532647
B-II-m-B-19652;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Scărlătescu 48 sector 1;Str. Scărlătescu;48;B;II;m;B;19652;;;;Casa Dr. Cecil Popa Fundeni;;DA;NU;NU;REABILITAT;.;;prima jum. sec. XX;26.0779501;44.4548385
B-II-m-B-19653;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Scărlătescu 51 sector 1;Str. Scărlătescu;51;B;II;m;B;19653;;;;Casă;;DA;NU;NU;REABILITAT;.;;prima jum. sec. XX;26.0777912205877;44.4546916405251
B-II-m-B-19656;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Schitul Darvari 3 sector 2;Str. Schitul Darvari;3;B;II;m;B;19656;;;;"Biserica ""Sf. împărați Constantin și Elena"" - Schitul Darvari";;DA;NU;NU;REABILITAT;.;;1834;26.1068698;44.4428295
B-II-m-B-21044;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Bd. Schitu Măgureanu 19 sector 2;Bd. Schitu Măgureanu;19;B;II;m;B;21044;;;;Imobil;;DA;NU;NU;DEGRADAT;.;;1929;26.0885209;44.4363521
B-II-m-B-19657;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Serghiescu Marin 12 sector 2;Str. Serghiescu Marin;12;B;II;m;B;19657;;;;Casă, azi Institutul Cervantes;;DA;NU;NU;DEGRADAT;.;;sec. XIX - XX;26.1097191329319;44.4396914319311
B-II-m-B-19658;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Intr. Sevastopol 1 sector 1;Intr. Sevastopol;1;B;II;m;B;19658;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.0836497933161;44.448802078048
